dpc_id,source_serial_no,region,taluk,village,opening_date,closing_date,status,latitude,longitude,source_snapshot,source_authority
TNCSC-KMS2025-26-0130,130,Chengalpattu,Madhurantakam,Boothur 1,2025-10-23,2025-11-16,Closed,12.544681,79.969588,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0131,131,Chengalpattu,Madhurantakam,Devadoor,2026-03-18,2026-06-21,Closed,12.361680,79.941832,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0132,132,Chengalpattu,Madhurantakam,Devadoor 1,2026-05-21,2026-06-22,Closed,12.361680,79.941832,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0133,133,Chengalpattu,Madhurantakam,Elappakkam,2026-07-06,,Open,12.416776,79.739176,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0134,134,Chengalpattu,Madhurantakam,Erupakkam,2026-06-26,2026-07-11,Closed,12.533780,79.943950,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0135,135,Chengalpattu,Madhurantakam,Esoor,2025-09-26,2026-06-21,Closed,12.536488,79.986520,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0136,136,Chengalpattu,Madhurantakam,Irumbedu,2026-06-18,2026-07-08,Closed,12.344091,79.974526,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0137,137,Chengalpattu,Madhurantakam,Kallaparanpuram,2025-09-08,2026-06-17,Closed,12.415791,79.983618,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0138,138,Chengalpattu,Madhurantakam,Karasangal,2026-04-06,2026-05-29,Closed,12.336057,79.753432,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0139,139,Chengalpattu,Madhurantakam,Kavathur,2025-09-27,2026-06-30,Closed,12.487620,79.956406,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0140,140,Chengalpattu,Madhurantakam,Kazhanipakkam,2026-04-18,2026-06-18,Closed,12.543770,79.939502,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0141,141,Chengalpattu,Madhurantakam,Kilianagar,2025-09-22,2026-06-25,Closed,12.506824,79.763386,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0142,142,Chengalpattu,Madhurantakam,Kilianagar 1,2026-05-14,2026-06-25,Closed,12.506824,79.763386,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0143,143,Chengalpattu,Madhurantakam,Kinnar,2025-09-09,2026-07-07,Closed,12.531418,79.937576,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0144,144,Chengalpattu,Madhurantakam,Kizhvalam,2026-04-11,2026-06-30,Closed,12.384253,79.689035,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0145,145,Chengalpattu,Madhurantakam,Kongaraimampattu,2025-09-08,2025-11-01,Closed,12.360080,79.710540,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0146,146,Chengalpattu,Madhurantakam,Kongaraimampattu,2026-04-09,2026-07-08,Closed,12.360080,79.710540,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0147,147,Chengalpattu,Madhurantakam,Koodalur,2026-04-10,2026-06-29,Closed,12.491774,79.827781,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0148,148,Chengalpattu,Madhurantakam,Kumaravadi,2026-03-31,2026-06-11,Closed,12.623145,79.895845,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0149,149,Chengalpattu,Madhurantakam,Kunnan Kolathur,2025-09-22,2026-06-18,Closed,12.600372,79.880122,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0150,150,Chengalpattu,Madhurantakam,L Endathur,2025-09-09,2026-07-03,Closed,12.574880,79.916440,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0151,151,Chengalpattu,Madhurantakam,Lnpuram,2025-09-09,,Open,12.632400,80.028300,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0152,152,Chengalpattu,Madhurantakam,Lnpuram 1,2025-11-19,2025-11-24,Closed,12.632400,80.028300,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0153,153,Chengalpattu,Madhurantakam,Madhurantakam,2025-09-19,2025-10-27,Closed,12.517101,79.891538,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0154,154,Chengalpattu,Madhurantakam,Madhuranthakam,2026-03-11,2026-05-24,Closed,12.517236,79.892382,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0155,155,Chengalpattu,Madhurantakam,Madura Samanthipuram,2026-03-09,2026-06-02,Closed,12.399056,79.957968,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0156,156,Chengalpattu,Madhurantakam,Melakandai,2025-09-19,2026-06-18,Closed,12.454786,79.941690,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0157,157,Chengalpattu,Madhurantakam,Melakandai 1,2026-05-12,2026-06-21,Closed,12.454786,79.941690,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0158,158,Chengalpattu,Madhurantakam,Minnal Chittammor,2026-07-01,,Open,12.496618,79.896161,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0159,159,Chengalpattu,Madhurantakam,Mocheri,2026-07-06,2026-07-12,Closed,12.509875,79.859037,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0160,160,Chengalpattu,Madhurantakam,Mogalvadi,2025-09-10,2026-06-23,Closed,12.448029,79.739850,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0161,161,Chengalpattu,Madhurantakam,Morappakkam,2026-03-06,2026-06-05,Closed,12.501069,79.852322,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0162,162,Chengalpattu,Madhurantakam,Mudhukarai,2026-06-09,2026-07-08,Closed,12.468133,79.882421,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0163,163,Chengalpattu,Madhurantakam,Muniyanthangal,2026-07-02,,Open,12.478144,79.813358,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0164,164,Chengalpattu,Madhurantakam,Nallur,2026-06-29,,Open,12.368726,79.980094,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0165,165,Chengalpattu,Madhurantakam,Neerper,2025-09-05,2026-07-09,Closed,12.503922,79.839435,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0166,166,Chengalpattu,Madhurantakam,Neerper 1,2025-09-27,2025-10-30,Closed,12.503922,79.839435,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0167,167,Chengalpattu,Madhurantakam,Nelli,2025-09-20,2026-06-18,Closed,12.613984,79.867172,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0168,168,Chengalpattu,Madhurantakam,Netrampakkam,2026-04-04,2026-06-29,Closed,12.407485,79.941627,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0169,169,Chengalpattu,Madhurantakam,Onampakkam,2026-07-01,2026-07-12,Closed,12.252695,79.935695,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0170,170,Chengalpattu,Madhurantakam,Orathi,2025-09-23,2026-06-17,Closed,12.563117,79.954789,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0171,171,Chengalpattu,Madhurantakam,Orathur,2026-04-10,2026-06-19,Closed,12.491521,79.796705,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0172,172,Chengalpattu,Madhurantakam,Padalam,2025-09-12,2026-06-17,Closed,12.584115,79.955767,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0173,173,Chengalpattu,Madhurantakam,Papanalloor,2025-10-08,,Open,12.560027,79.810592,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0174,174,Chengalpattu,Madhurantakam,Pazhayanur,2026-03-07,2026-04-03,Closed,12.597845,79.939614,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0175,175,Chengalpattu,Madhurantakam,Perumpakkam,2026-07-01,,Open,12.514411,79.809799,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0176,176,Chengalpattu,Madhurantakam,Perumperakandigai,2026-04-20,2026-06-20,Closed,12.379490,79.778970,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0177,177,Chengalpattu,Madhurantakam,Peruvelli,2026-03-12,,Open,12.428551,79.911612,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0178,178,Chengalpattu,Madhurantakam,Pilappur,2025-09-06,2026-07-02,Closed,12.372172,79.940919,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0179,179,Chengalpattu,Madhurantakam,Pilappur 1,2026-06-24,2026-07-02,Closed,12.372172,79.940919,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0180,180,Chengalpattu,Madhurantakam,Poorpankarani,2026-03-18,,Open,12.407367,79.726432,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0181,181,Chengalpattu,Madhurantakam,Puduppattu,2026-06-08,2026-07-10,Closed,12.548816,79.879435,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0182,182,Chengalpattu,Madhurantakam,Salaiyur,2026-03-14,2026-06-18,Closed,12.378388,79.902240,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0183,183,Chengalpattu,Madhurantakam,Sempoondy,2026-03-14,2026-06-19,Closed,12.496896,79.781090,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0184,184,Chengalpattu,Madhurantakam,Sendivakkam,2025-09-10,2026-06-21,Closed,12.455342,79.804365,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0185,185,Chengalpattu,Madhurantakam,Siruperapanndi,2026-03-18,2026-07-08,Closed,12.388487,79.754898,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0186,186,Chengalpattu,Madhurantakam,Soorai,2025-09-19,2026-06-07,Closed,12.584712,79.882548,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0187,187,Chengalpattu,Madhurantakam,Thandarai Puducheri,2026-03-17,2026-06-06,Closed,12.558755,79.817593,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0188,188,Chengalpattu,Madhurantakam,Thimmapuram,2026-07-10,,Open,12.422863,79.774725,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0189,189,Chengalpattu,Madhurantakam,Thinnaloor,2026-03-09,2026-07-04,Closed,12.345158,79.674448,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0190,190,Chengalpattu,Madhurantakam,Vadamanipakkam,2026-03-10,2026-07-03,Closed,12.519722,79.771944,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0191,191,Chengalpattu,Madhurantakam,Vaiyavur,2026-04-20,2026-06-17,Closed,12.489901,79.946163,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0192,192,Chengalpattu,Madhurantakam,Vedanthangal,2025-09-19,2026-06-30,Closed,12.554659,79.847955,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0193,193,Chengalpattu,Madhurantakam,Vedavakkam,2025-09-08,2026-06-11,Closed,12.562160,79.872795,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0194,194,Chengalpattu,Madhurantakam,Veeranak Kunnam,2025-09-12,2026-06-09,Closed,12.512030,79.965579,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0195,195,Chengalpattu,Madhurantakam,Velammur,2026-06-22,,Open,12.475531,79.765615,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0196,196,Chengalpattu,Madhurantakam,Veliyampakkam,2026-04-08,2026-06-09,Closed,12.338430,79.768197,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0197,197,Chengalpattu,Madhurantakam,Vellaputhoor,2025-09-08,2026-06-20,Closed,12.575649,79.827444,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0198,198,Chengalpattu,Madhurantakam,Vettur,2026-03-26,2026-07-01,Closed,12.365917,79.677747,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0199,199,Chengalpattu,Madhurantakam,Vilangadu,2026-04-13,2026-06-25,Closed,12.412267,79.769339,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0200,200,Chengalpattu,Madhurantakam,Vilvarayanallur,2025-09-08,2026-06-17,Closed,12.471218,79.889707,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0201,201,Chengalpattu,Thirukkalukundram,Aminjikarai,2025-09-22,2025-11-06,Closed,13.073900,80.224300,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0202,202,Chengalpattu,Thirukkalukundram,Attavattam,2025-09-10,2026-06-06,Closed,12.510418,80.043847,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0203,203,Chengalpattu,Thirukkalukundram,Ayyapakkam,2025-09-12,2026-05-14,Closed,12.497286,80.109797,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0204,204,Chengalpattu,Thirukkalukundram,Keerapakkam 01,2025-09-08,,Open,12.603047,80.140266,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0205,205,Chengalpattu,Thirukkalukundram,Kollamedu,2026-03-28,2026-06-02,Closed,12.613804,79.997919,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0206,206,Chengalpattu,Thirukkalukundram,Korapattu,2025-09-20,2026-06-11,Closed,12.580614,79.988659,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0207,207,Chengalpattu,Thirukkalukundram,Kunnathur,2026-03-25,2026-05-28,Closed,12.571379,80.157828,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0208,208,Chengalpattu,Thirukkalukundram,Lattur,2025-09-30,2026-06-17,Closed,12.518731,80.101565,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0209,209,Chengalpattu,Thirukkalukundram,Lattur 1,2025-09-30,2025-11-08,Closed,12.518731,80.101565,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0210,210,Chengalpattu,Thirukkalukundram,Manapakkam,2025-09-09,2026-04-24,Closed,12.258341,79.887183,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0211,211,Chengalpattu,Thirukkalukundram,Moshivakkam,2026-03-27,2026-05-29,Closed,12.631585,79.994119,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0212,212,Chengalpattu,Thirukkalukundram,Naduvakkarai,2025-09-05,2026-06-19,Closed,12.553417,80.069537,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0213,213,Chengalpattu,Thirukkalukundram,Naduvakkarai 1,2025-09-25,2025-11-15,Closed,12.553417,80.069537,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0214,214,Chengalpattu,Thirukkalukundram,Nallathur,2025-09-08,2026-06-08,Closed,12.506089,80.089704,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0215,215,Chengalpattu,Thirukkalukundram,Natham Kariyacheri,2025-09-02,2026-05-29,Closed,12.581468,80.114358,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0216,216,Chengalpattu,Thirukkalukundram,Nerumpur,2025-09-06,2025-11-12,Closed,12.517636,80.076823,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0217,217,Chengalpattu,Thirukkalukundram,Pakkam 1,2025-09-09,2026-06-05,Closed,12.533167,80.053021,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0218,218,Chengalpattu,Thirukkalukundram,Pattikadu,2025-09-26,2026-06-08,Closed,12.594414,80.108974,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0219,219,Chengalpattu,Thirukkalukundram,Periyakattupakkam,2026-03-24,2026-06-08,Closed,12.543122,80.092482,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0220,220,Chengalpattu,Thirukkalukundram,Perumaleri,2025-09-06,2026-06-09,Closed,12.611570,80.143102,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0221,221,Chengalpattu,Thirukkalukundram,Ponpathirkoodam,2025-09-04,2026-05-26,Closed,12.610636,79.997286,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0222,222,Chengalpattu,Thirukkalukundram,Saaloor,2025-09-09,2026-05-23,Closed,12.591201,80.002471,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0223,223,Chengalpattu,Thirukkalukundram,Thathalur,2025-09-08,2026-06-18,Closed,12.506128,79.879000,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0224,224,Chengalpattu,Thirukkalukundram,Udhayampakkam,2026-04-15,2026-05-22,Closed,12.612464,79.960260,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0225,225,Chengalpattu,Thirukkalukundram,Vazuvathur,2025-09-20,,Open,12.570595,80.016346,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0226,226,Chengalpattu,Thirukkalukundram,Veerakuppam,2026-06-19,2026-07-11,Closed,12.620370,80.011330,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0227,227,Chengalpattu,Thirukkalukundram,Vellapandal,2025-09-10,2026-06-04,Closed,12.562791,80.024082,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0228,228,Chengalpattu,Thirukkalukundram,Vittalapuram,2025-09-09,2026-06-04,Closed,12.519827,80.126588,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0229,229,Chengalpattu,Thirukkalukundram,Vittalapuram A,2025-10-01,2025-10-31,Closed,12.519573,80.126943,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0230,230,Chengalpattu,Thirupporur,Arukundram,2026-06-19,2026-07-02,Closed,12.654320,80.101241,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0231,231,Chengalpattu,Thirupporur,Chinnairumbedu,2025-09-24,2026-06-03,Closed,12.670348,80.065075,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0232,232,Chengalpattu,Thirupporur,Chinnavippedu,2025-09-12,2026-06-12,Closed,12.575892,79.826618,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0233,233,Chengalpattu,Thirupporur,Chinnavippedu 1,2025-09-26,2025-11-06,Closed,12.575892,79.826618,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0234,234,Chengalpattu,Thirupporur,Kottamedu,2026-06-18,2026-06-22,Closed,12.722840,80.117648,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0235,235,Chengalpattu,Thirupporur,Manamathi,2026-04-02,2026-06-06,Closed,12.662050,80.124110,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0236,236,Chengalpattu,Thirupporur,Mullipakkam,2025-09-12,2025-11-04,Closed,12.680646,80.086128,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0237,237,Chengalpattu,Thirupporur,Oragadam,2025-09-10,2025-11-16,Closed,12.646966,80.067273,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0238,238,Chengalpattu,Thirupporur,Oragadam 1,2025-10-07,2025-11-16,Closed,12.843900,79.948100,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0239,239,Chengalpattu,Thirupporur,Orakadam,2026-06-19,2026-06-30,Closed,12.646424,80.067923,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0240,240,Chengalpattu,Thirupporur,Rettikuppam,2026-05-04,2026-05-29,Closed,12.696358,80.053900,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0241,241,Chengalpattu,Thirupporur,Rettikuppam 1,2026-05-12,2026-05-25,Closed,12.696358,80.053900,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0242,242,Chengalpattu,Thirupporur,Royalpattu,2025-09-15,2026-06-07,Closed,12.306385,79.891560,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0243,243,Chengalpattu,Thirupporur,Sirukundrem,2025-09-11,2026-06-03,Closed,12.743190,80.141653,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0244,244,Chengalpattu,Thirupporur,Sirukundrem 1,2025-10-11,2026-06-04,Closed,12.743190,80.141653,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0245,245,Chengalpattu,Thirupporur,Venbedu,2025-09-10,2026-06-03,Closed,12.743255,80.141393,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0246,246,Chengalpattu,Thirupporur,Venpedu 01,2025-10-04,2025-11-10,Closed,12.743447,80.141572,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0247,247,Coimbatore,Anaimalai,Anaimalai North,2025-10-01,2026-06-11,Closed,10.590007,76.936437,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0248,248,Coimbatore,Anaimalai,Kottur,2025-09-29,2026-05-14,Closed,10.542367,76.983238,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0249,249,Cuddalore,Bhuvanagiri,Agaraalambadi,2025-09-03,2026-03-24,Closed,11.437202,79.474554,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0250,250,Cuddalore,Bhuvanagiri,Alamelumangapuram,2026-04-22,2026-06-13,Closed,11.535143,79.686543,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0251,251,Cuddalore,Bhuvanagiri,Ambapuram,2026-01-08,2026-03-23,Closed,11.474249,79.570318,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0252,252,Cuddalore,Bhuvanagiri,Ariyakozhtti,2026-02-25,2026-04-30,Closed,11.486004,79.730471,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0253,253,Cuddalore,Bhuvanagiri,B Athivaraganallur,2026-02-19,2026-03-20,Closed,11.456844,79.691857,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
